timestamp,date,value,classification,
1664602200,44571.00 ,20,Extreme Fear,#N/A
1664688600,44602.00 ,24,Extreme Fear,#N/A
1664775000,44630.00 ,24,Extreme Fear,#N/A
1664861400,44661.00 ,20,Extreme Fear,#N/A
1664947800,44691.00 ,25,Fear,#N/A
1665034200,44722.00 ,26,Fear,#N/A
1665120600,44752.00 ,23,Extreme Fear,#N/A
1665207000,44783.00 ,24,Extreme Fear,#N/A
1665293400,44814.00 ,22,Extreme Fear,#N/A
1665379800,44844.00 ,22,Extreme Fear,#N/A
1665466200,44875.00 ,24,Extreme Fear,#N/A
1665552600,44905.00 ,20,Extreme Fear,#N/A
1665639000,44847.00 ,20,Extreme Fear,#N/A
1665725400,44848.00 ,24,Extreme Fear,#N/A
1665811800,44849.00 ,24,Extreme Fear,#N/A
1665898200,44850.00 ,24,Extreme Fear,#N/A
1665984600,44851.00 ,20,Extreme Fear,#N/A
1666071000,44852.00 ,22,Extreme Fear,#N/A
1666157400,44853.00 ,23,Extreme Fear,#N/A
1666243800,44854.00 ,23,Extreme Fear,#N/A
1666330200,44855.00 ,23,Extreme Fear,#N/A
1666416600,44856.00 ,20,Extreme Fear,#N/A
1666503000,44857.00 ,23,Extreme Fear,#N/A
1666589400,44858.00 ,22,Extreme Fear,#N/A
1666675800,44859.00 ,20,Extreme Fear,#N/A
1666762200,44860.00 ,33,Fear,#N/A
1666848600,44861.00 ,32,Fear,#N/A
1666935000,44862.00 ,30,Fear,#N/A
1667021400,44863.00 ,34,Fear,#N/A
1667107800,44864.00 ,34,Fear,#N/A
1667194200,44865.00 ,31,Fear,#N/A
1667280600,44572.00 ,30,Fear,#N/A
1667367000,44603.00 ,30,Fear,#N/A
1667453400,44631.00 ,30,Fear,#N/A
1667539800,44662.00 ,30,Fear,#N/A
1667626200,44692.00 ,38,Fear,#N/A
1667712600,44723.00 ,40,Fear,#N/A
1667799000,44753.00 ,33,Fear,#N/A
1667885400,44784.00 ,31,Fear,#N/A
1667971800,44815.00 ,29,Fear,#N/A
1668058200,44845.00 ,22,Extreme Fear,#N/A
1668144600,44876.00 ,25,Fear,#N/A
1668231000,44906.00 ,21,Extreme Fear,#N/A
1668317400,44878.00 ,22,Extreme Fear,#N/A
1668403800,44879.00 ,24,Extreme Fear,#N/A
1668490200,44880.00 ,22,Extreme Fear,#N/A
1668576600,44881.00 ,23,Extreme Fear,#N/A
1668663000,44882.00 ,20,Extreme Fear,#N/A
1668749400,44883.00 ,23,Extreme Fear,#N/A
1668835800,44884.00 ,23,Extreme Fear,#N/A
1668922200,44885.00 ,24,Extreme Fear,#N/A
1669008600,44886.00 ,21,Extreme Fear,#N/A
1669095000,44887.00 ,22,Extreme Fear,#N/A
1669181400,44888.00 ,22,Extreme Fear,#N/A
1669267800,44889.00 ,20,Extreme Fear,#N/A
1669354200,44890.00 ,20,Extreme Fear,#N/A
1669440600,44891.00 ,22,Extreme Fear,#N/A
1669527000,44892.00 ,26,Fear,#N/A
1669613400,44893.00 ,28,Fear,#N/A
1669699800,44894.00 ,26,Fear,#N/A
1669786200,44895.00 ,29,Fear,#N/A
1669872600,44573.00 ,27,Fear,#N/A
1669959000,44604.00 ,27,Fear,#N/A
1670045400,44632.00 ,27,Fear,#N/A
1670131800,44663.00 ,26,Fear,#N/A
1670218200,44693.00 ,26,Fear,#N/A
1670304600,44724.00 ,25,Fear,#N/A
1670391000,44754.00 ,29,Fear,#N/A
1670477400,44785.00 ,25,Fear,#N/A
1670563800,44816.00 ,26,Fear,#N/A
1670650200,44846.00 ,27,Fear,#N/A
1670736600,44877.00 ,26,Fear,#N/A
1670823000,44907.00 ,27,Fear,#N/A
1670909400,44908.00 ,27,Fear,#N/A
1670995800,44909.00 ,30,Fear,#N/A
1671082200,44910.00 ,31,Fear,#N/A
1671168600,44911.00 ,29,Fear,#N/A
1671255000,44912.00 ,28,Fear,#N/A
1671341400,44913.00 ,26,Fear,#N/A
1671427800,44914.00 ,29,Fear,#N/A
1671514200,44915.00 ,29,Fear,#N/A
1671600600,44916.00 ,26,Fear,#N/A
1671687000,44917.00 ,28,Fear,#N/A
1671773400,44918.00 ,27,Fear,#N/A
1671859800,44919.00 ,29,Fear,#N/A
1671946200,44920.00 ,29,Fear,#N/A
1672032600,44921.00 ,28,Fear,#N/A
1672119000,44922.00 ,27,Fear,#N/A
1672205400,44923.00 ,28,Fear,#N/A
1672291800,44924.00 ,28,Fear,#N/A
1672378200,44925.00 ,28,Fear,#N/A
1672464600,44926.00 ,25,Fear,#N/A
1672551000,44927.00 ,26,Fear,#N/A
1672637400,44958.00 ,27,Fear,#N/A
1672723800,44986.00 ,26,Fear,#N/A
1672810200,45017.00 ,29,Fear,#N/A
1672896600,45047.00 ,29,Fear,45047
1672983000,45078.00 ,26,Fear,#N/A
1673069400,45108.00 ,25,Fear,#N/A
1673155800,45139.00 ,25,Fear,#N/A
1673242200,45170.00 ,25,Fear,#N/A
1673328600,45200.00 ,26,Fear,#N/A
1673415000,45231.00 ,26,Fear,#N/A
1673501400,45261.00 ,30,Fear,#N/A
1673587800,44939.00 ,31,Fear,#N/A
1673674200,44940.00 ,46,Neutral,#N/A
1673760600,44941.00 ,52,Neutral,#N/A
1673847000,44942.00 ,45,Neutral,#N/A
1673933400,44943.00 ,51,Neutral,#N/A
1674019800,44944.00 ,52,Neutral,#N/A
1674106200,44945.00 ,45,Neutral,#N/A
1674192600,44946.00 ,51,Neutral,#N/A
1674279000,44947.00 ,53,Neutral,#N/A
1674365400,44948.00 ,53,Neutral,#N/A
1674451800,44949.00 ,50,Neutral,#N/A
1674538200,44950.00 ,52,Neutral,#N/A
1674624600,44951.00 ,51,Neutral,#N/A
1674711000,44952.00 ,54,Neutral,#N/A
1674797400,44953.00 ,55,Greed,#N/A
1674883800,44954.00 ,52,Neutral,#N/A
1674970200,44955.00 ,55,Greed,#N/A
1675056600,44956.00 ,61,Greed,#N/A
1675143000,44957.00 ,51,Neutral,#N/A
1675229400,44928.00 ,56,Greed,#N/A
1675315800,44959.00 ,60,Greed,#N/A
1675402200,44987.00 ,60,Greed,#N/A
1675488600,45018.00 ,58,Greed,#N/A
1675575000,45048.00 ,58,Greed,#N/A
1675661400,45079.00 ,56,Greed,#N/A
1675747800,45109.00 ,54,Neutral,#N/A
1675834200,45140.00 ,58,Greed,#N/A
1675920600,45171.00 ,55,Greed,#N/A
1676007000,45201.00 ,48,Neutral,#N/A
1676093400,45232.00 ,49,Neutral,#N/A
1676179800,45262.00 ,50,Neutral,#N/A
1676266200,44970.00 ,48,Neutral,#N/A
1676352600,44971.00 ,50,Neutral,#N/A
1676439000,44972.00 ,53,Neutral,#N/A
1676525400,44973.00 ,62,Greed,#N/A
1676611800,44974.00 ,61,Greed,#N/A
1676698200,44975.00 ,60,Greed,#N/A
1676784600,44976.00 ,60,Greed,#N/A
1676871000,44977.00 ,58,Greed,#N/A
1676957400,44978.00 ,60,Greed,#N/A
1677043800,44979.00 ,59,Greed,#N/A
1677130200,44980.00 ,56,Greed,#N/A
1677216600,44981.00 ,53,Neutral,#N/A
1677303000,44982.00 ,52,Neutral,#N/A
1677389400,44983.00 ,51,Neutral,#N/A
1677475800,44984.00 ,50,Neutral,#N/A
1677562200,44985.00 ,53,Neutral,#N/A
1677648600,44929.00 ,50,Neutral,#N/A
1677735000,44960.00 ,51,Neutral,#N/A
1677821400,44988.00 ,50,Neutral,#N/A
1677907800,45019.00 ,50,Neutral,#N/A
1677994200,45049.00 ,47,Neutral,#N/A
1678080600,45080.00 ,48,Neutral,#N/A
1678167000,45110.00 ,49,Neutral,#N/A
1678253400,45141.00 ,50,Neutral,#N/A
1678339800,45172.00 ,44,Fear,#N/A
1678426200,45202.00 ,34,Fear,#N/A
1678512600,45233.00 ,33,Fear,#N/A
1678599000,45263.00 ,33,Fear,#N/A
1678685400,44998.00 ,49,Neutral,#N/A
1678771800,44999.00 ,56,Greed,#N/A
1678858200,45000.00 ,50,Neutral,#N/A
1678944600,45001.00 ,52,Neutral,#N/A
1679031000,45002.00 ,51,Neutral,#N/A
1679117400,45003.00 ,64,Greed,#N/A
1679203800,45004.00 ,63,Greed,#N/A
1679290200,45005.00 ,66,Greed,#N/A
1679376600,45006.00 ,68,Greed,#N/A
1679463000,45007.00 ,62,Greed,#N/A
1679549400,45008.00 ,57,Greed,#N/A
1679635800,45009.00 ,61,Greed,#N/A
1679722200,45010.00 ,64,Greed,#N/A
1679808600,45011.00 ,64,Greed,#N/A
1679895000,45012.00 ,64,Greed,#N/A
1679981400,45013.00 ,59,Greed,#N/A
1680067800,45014.00 ,57,Greed,#N/A
1680154200,45015.00 ,60,Greed,#N/A
1680240600,45016.00 ,63,Greed,#N/A
1680327000,44930.00 ,61,Greed,#N/A
1680413400,44961.00 ,63,Greed,#N/A
1680499800,44989.00 ,63,Greed,#N/A
1680586200,45020.00 ,62,Greed,#N/A
1680672600,45050.00 ,62,Greed,#N/A
1680759000,45081.00 ,63,Greed,#N/A
1680845400,45111.00 ,64,Greed,#N/A
1680931800,45142.00 ,61,Greed,#N/A
1681018200,45173.00 ,61,Greed,#N/A
1681104600,45203.00 ,62,Greed,#N/A
1681191000,45234.00 ,68,Greed,#N/A
1681277400,45264.00 ,65,Greed,#N/A
1681363800,45029.00 ,61,Greed,#N/A
1681450200,45030.00 ,68,Greed,#N/A
1681536600,45031.00 ,68,Greed,#N/A
1681623000,45032.00 ,68,Greed,#N/A
1681709400,45033.00 ,69,Greed,#N/A
1681795800,45034.00 ,58,Greed,#N/A
1681882200,45035.00 ,63,Greed,#N/A
1681968600,45036.00 ,52,Neutral,#N/A
1682055000,45037.00 ,50,Neutral,#N/A
1682141400,45038.00 ,53,Neutral,#N/A
1682227800,45039.00 ,56,Greed,#N/A
1682314200,45040.00 ,53,Neutral,#N/A
1682400600,45041.00 ,53,Neutral,#N/A
1682487000,45042.00 ,56,Greed,#N/A
1682573400,45043.00 ,59,Greed,#N/A
1682659800,45044.00 ,64,Greed,#N/A
1682746200,45045.00 ,64,Greed,#N/A
1682832600,45046.00 ,60,Greed,#N/A
1682919000,44931.00 ,63,Greed,#N/A
1683005400,44962.00 ,55,Greed,#N/A
1683091800,44990.00 ,64,Greed,#N/A
1683178200,45021.00 ,64,Greed,#N/A
1683264600,45051.00 ,61,Greed,#N/A
1683351000,45082.00 ,60,Greed,#N/A
1683437400,45112.00 ,64,Greed,#N/A
1683523800,45143.00 ,60,Greed,#N/A
1683610200,45174.00 ,51,Neutral,#N/A
1683696600,45204.00 ,52,Neutral,#N/A
1683783000,45235.00 ,52,Neutral,#N/A
1683869400,45265.00 ,49,Neutral,45265
1683955800,45059.00 ,48,Neutral,#N/A
1684042200,45060.00 ,48,Neutral,#N/A
1684128600,45061.00 ,50,Neutral,#N/A
1684215000,45062.00 ,54,Neutral,#N/A
1684301400,45063.00 ,50,Neutral,#N/A
1684387800,45064.00 ,51,Neutral,#N/A
1684474200,45065.00 ,48,Neutral,#N/A
1684560600,45066.00 ,48,Neutral,#N/A
1684647000,45067.00 ,52,Neutral,#N/A
1684733400,45068.00 ,49,Neutral,#N/A
1684819800,45069.00 ,50,Neutral,#N/A
1684906200,45070.00 ,50,Neutral,#N/A
1684992600,45071.00 ,51,Neutral,#N/A
1685079000,45072.00 ,49,Neutral,#N/A
1685165400,45073.00 ,48,Neutral,#N/A
1685251800,45074.00 ,50,Neutral,#N/A
1685338200,45075.00 ,52,Neutral,#N/A
1685424600,45076.00 ,51,Neutral,#N/A
1685511000,45077.00 ,51,Neutral,#N/A
1685597400,44932.00 ,52,Neutral,#N/A
1685683800,44963.00 ,50,Neutral,#N/A
1685770200,44991.00 ,53,Neutral,#N/A
1685856600,45022.00 ,52,Neutral,#N/A
1685943000,45052.00 ,53,Neutral,#N/A
1686029400,45083.00 ,44,Fear,#N/A
1686115800,45113.00 ,53,Neutral,#N/A
1686202200,45144.00 ,50,Neutral,#N/A
1686288600,45175.00 ,50,Neutral,#N/A
1686375000,45205.00 ,49,Neutral,#N/A
1686461400,45236.00 ,47,Neutral,#N/A
1686547800,45266.00 ,47,Neutral,#N/A
1686634200,45090.00 ,45,Neutral,#N/A
1686720600,45091.00 ,46,Neutral,#N/A
1686807000,45092.00 ,41,Fear,#N/A
1686893400,45093.00 ,47,Neutral,#N/A
1686979800,45094.00 ,47,Neutral,#N/A
1687066200,45095.00 ,49,Neutral,#N/A
1687152600,45096.00 ,47,Neutral,#N/A
1687239000,45097.00 ,49,Neutral,#N/A
1687325400,45098.00 ,59,Greed,#N/A
1687411800,45099.00 ,65,Greed,#N/A
1687498200,45100.00 ,65,Greed,#N/A
1687584600,45101.00 ,62,Greed,#N/A
1687671000,45102.00 ,64,Greed,#N/A
1687757400,45103.00 ,55,Greed,#N/A
1687843800,45104.00 ,59,Greed,#N/A
1687930200,45105.00 ,62,Greed,#N/A
1688016600,45106.00 ,54,Neutral,#N/A
1688103000,45107.00 ,56,Greed,#N/A
1688189400,44933.00 ,59,Greed,#N/A
1688275800,44964.00 ,63,Greed,#N/A
1688362200,44992.00 ,62,Greed,#N/A
1688448600,45023.00 ,64,Greed,#N/A
1688535000,45053.00 ,61,Greed,#N/A
1688621400,45084.00 ,56,Greed,#N/A
1688707800,45114.00 ,55,Greed,#N/A
1688794200,45145.00 ,58,Greed,#N/A
1688880600,45176.00 ,55,Greed,#N/A
1688967000,45206.00 ,56,Greed,#N/A
1689053400,45237.00 ,57,Greed,#N/A
1689139800,45267.00 ,64,Greed,#N/A
1689226200,45120.00 ,57,Greed,#N/A
1689312600,45121.00 ,60,Greed,#N/A
1689399000,45122.00 ,56,Greed,#N/A
1689485400,45123.00 ,57,Greed,#N/A
1689571800,45124.00 ,54,Neutral,#N/A
1689658200,45125.00 ,56,Greed,#N/A
1689744600,45126.00 ,50,Neutral,#N/A
1689831000,45127.00 ,56,Greed,#N/A
1689917400,45128.00 ,50,Neutral,#N/A
1690003800,45129.00 ,52,Neutral,#N/A
1690090200,45130.00 ,54,Neutral,#N/A
1690176600,45131.00 ,55,Greed,#N/A
1690263000,45132.00 ,50,Neutral,#N/A
1690349400,45133.00 ,51,Neutral,#N/A
1690435800,45134.00 ,51,Neutral,#N/A
1690522200,45135.00 ,52,Neutral,#N/A
1690608600,45136.00 ,52,Neutral,#N/A
1690695000,45137.00 ,52,Neutral,#N/A
1690781400,45138.00 ,50,Neutral,#N/A
1690867800,44934.00 ,53,Neutral,#N/A
1690954200,44965.00 ,53,Neutral,#N/A
1691040600,44993.00 ,52,Neutral,#N/A
1691127000,45024.00 ,54,Neutral,#N/A
1691213400,45054.00 ,50,Neutral,#N/A
1691299800,45085.00 ,49,Neutral,#N/A
1691386200,45115.00 ,49,Neutral,#N/A
1691472600,45146.00 ,54,Neutral,#N/A
1691559000,45177.00 ,50,Neutral,#N/A
1691645400,45207.00 ,53,Neutral,#N/A
1691731800,45238.00 ,51,Neutral,#N/A
1691818200,45268.00 ,54,Neutral,#N/A
1691904600,45151.00 ,54,Neutral,#N/A
1691991000,45152.00 ,50,Neutral,#N/A
1692077400,45153.00 ,53,Neutral,#N/A
1692163800,45154.00 ,52,Neutral,#N/A
1692250200,45155.00 ,50,Neutral,#N/A
1692336600,45156.00 ,37,Fear,#N/A
1692423000,45157.00 ,39,Fear,#N/A
1692509400,45158.00 ,37,Fear,#N/A
1692595800,45159.00 ,38,Fear,#N/A
1692682200,45160.00 ,37,Fear,#N/A
1692768600,45161.00 ,37,Fear,#N/A
1692855000,45162.00 ,41,Fear,#N/A
1692941400,45163.00 ,39,Fear,#N/A
1693027800,45164.00 ,38,Fear,#N/A
1693114200,45165.00 ,38,Fear,#N/A
1693200600,45166.00 ,39,Fear,#N/A
1693287000,45167.00 ,39,Fear,#N/A
1693373400,45168.00 ,49,Neutral,#N/A
1693459800,45169.00 ,52,Neutral,#N/A
1693546200,44935.00 ,40,Fear,#N/A
1693632600,44966.00 ,39,Fear,#N/A
1693719000,44994.00 ,40,Fear,#N/A
1693805400,45025.00 ,40,Fear,#N/A
1693891800,45055.00 ,40,Fear,#N/A
1693978200,45086.00 ,42,Fear,#N/A
1694064600,45116.00 ,41,Fear,#N/A
1694151000,45147.00 ,46,Neutral,#N/A
1694237400,45178.00 ,41,Fear,#N/A
1694323800,45208.00 ,40,Fear,#N/A
1694410200,45239.00 ,40,Fear,#N/A
1694496600,45269.00 ,30,Fear,#N/A
1694583000,45182.00 ,41,Fear,#N/A
1694669400,45183.00 ,45,Neutral,#N/A
1694755800,45184.00 ,45,Neutral,#N/A
1694842200,45185.00 ,43,Fear,#N/A
1694928600,45186.00 ,46,Neutral,#N/A
1695015000,45187.00 ,46,Neutral,#N/A
1695101400,45188.00 ,46,Neutral,#N/A
1695187800,45189.00 ,47,Neutral,#N/A
1695274200,45190.00 ,47,Neutral,#N/A
1695360600,45191.00 ,43,Fear,#N/A
1695447000,45192.00 ,47,Neutral,#N/A
1695533400,45193.00 ,44,Fear,#N/A
1695619800,45194.00 ,47,Neutral,#N/A
1695706200,45195.00 ,46,Neutral,#N/A
1695792600,45196.00 ,44,Fear,#N/A
1695879000,45197.00 ,46,Neutral,#N/A
1695965400,45198.00 ,48,Neutral,#N/A
1696051800,45199.00 ,47,Neutral,#N/A
1696138200,44936.00 ,48,Neutral,#N/A
1696224600,44967.00 ,50,Neutral,#N/A
1696311000,44995.00 ,50,Neutral,#N/A
1696397400,45026.00 ,49,Neutral,#N/A
1696483800,45056.00 ,48,Neutral,#N/A
1696570200,45087.00 ,50,Neutral,#N/A
1696656600,45117.00 ,49,Neutral,#N/A
1696743000,45148.00 ,50,Neutral,#N/A
1696829400,45179.00 ,50,Neutral,#N/A
1696915800,45209.00 ,50,Neutral,#N/A
1697002200,45240.00 ,47,Neutral,#N/A
1697088600,45270.00 ,45,Neutral,#N/A
1697175000,45212.00 ,44,Fear,#N/A
1697261400,45213.00 ,47,Neutral,#N/A
1697347800,45214.00 ,45,Neutral,#N/A
1697434200,45215.00 ,47,Neutral,#N/A
1697520600,45216.00 ,52,Neutral,#N/A
1697607000,45217.00 ,50,Neutral,#N/A
1697693400,45218.00 ,52,Neutral,#N/A
1697779800,45219.00 ,53,Neutral,#N/A
1697866200,45220.00 ,63,Greed,#N/A
1697952600,45221.00 ,53,Neutral,#N/A
1698039000,45222.00 ,53,Neutral,#N/A
1698125400,45223.00 ,66,Greed,#N/A
1698211800,45224.00 ,72,Greed,#N/A
1698298200,45225.00 ,71,Greed,#N/A
1698384600,45226.00 ,70,Greed,#N/A
1698471000,45227.00 ,65,Greed,#N/A
1698557400,45228.00 ,72,Greed,#N/A
1698643800,45229.00 ,68,Greed,#N/A
1698730200,45230.00 ,66,Greed,#N/A
1698816600,44937.00 ,66,Greed,#N/A
1698903000,44968.00 ,72,Greed,#N/A
1698989400,44996.00 ,65,Greed,#N/A
1699075800,45027.00 ,68,Greed,#N/A
1699162200,45057.00 ,70,Greed,#N/A
1699248600,45088.00 ,74,Greed,#N/A
1699335000,45118.00 ,68,Greed,#N/A
1699421400,45149.00 ,66,Greed,#N/A
1699507800,45180.00 ,69,Greed,#N/A
1699594200,45210.00 ,70,Greed,#N/A
1699680600,45241.00 ,70,Greed,#N/A
1699767000,45271.00 ,73,Greed,#N/A
1699853400,45243.00 ,72,Greed,#N/A
1699939800,45244.00 ,69,Greed,#N/A
1700026200,45245.00 ,60,Greed,#N/A
1700112600,45246.00 ,70,Greed,#N/A
1700199000,45247.00 ,63,Greed,#N/A
1700285400,45248.00 ,69,Greed,#N/A
1700371800,45249.00 ,66,Greed,#N/A
1700458200,45250.00 ,69,Greed,#N/A
1700544600,45251.00 ,71,Greed,#N/A
1700631000,45252.00 ,62,Greed,#N/A
1700717400,45253.00 ,66,Greed,#N/A
1700803800,45254.00 ,66,Greed,#N/A
1700890200,45255.00 ,73,Greed,#N/A
1700976600,45256.00 ,73,Greed,#N/A
1701063000,45257.00 ,66,Greed,#N/A
1701149400,45258.00 ,68,Greed,#N/A
1701235800,45259.00 ,72,Greed,#N/A
1701322200,45260.00 ,74,Greed,#N/A
1701408600,44938.00 ,71,Greed,#N/A
1701495000,44969.00 ,74,Greed,#N/A
1701581400,44997.00 ,73,Greed,#N/A
1701667800,45028.00 ,74,Greed,#N/A
1701754200,45058.00 ,75,Extreme Greed,#N/A
1701840600,45089.00 ,72,Greed,#N/A
1701927000,45119.00 ,72,Greed,#N/A
1702013400,45150.00 ,72,Greed,#N/A
1702099800,45181.00 ,73,Greed,#N/A
1702186200,45211.00 ,74,Greed,#N/A
1702272600,45242.00 ,74,Greed,#N/A
1702359000,45272.00 ,67,Greed,#N/A
1702445400,45273.00 ,65,Greed,#N/A
1702531800,45274.00 ,72,Greed,45274
1702618200,45275.00 ,70,Greed,45275
1702704600,45276.00 ,67,Greed,45276
1702791000,45277.00 ,73,Greed,45277
1702877400,45278.00 ,65,Greed,45278
1702963800,45279.00 ,73,Greed,45279
1703050200,45280.00 ,74,Greed,45280
1703136600,45281.00 ,70,Greed,45281
1703223000,45282.00 ,74,Greed,45282
1703309400,45283.00 ,70,Greed,45283
1703395800,45284.00 ,71,Greed,45284
1703482200,45285.00 ,73,Greed,45285
1703568600,45286.00 ,71,Greed,#N/A
1703655000,45287.00 ,73,Greed,45287
1703741400,45288.00 ,73,Greed,45288
1703827800,45289.00 ,65,Greed,45289
1703914200,45290.00 ,68,Greed,45290
1704000600,45291.00 ,67,Greed,#N/A
1704087000,45292.00 ,65,Greed,45292
1704173400,45323.00 ,71,Greed,45323
1704259800,45352.00 ,70,Greed,45352
1704346200,45383.00 ,68,Greed,45383
1704432600,45413.00 ,72,Greed,45413
1704519000,45444.00 ,70,Greed,45444
1704605400,45474.00 ,71,Greed,45474
1704691800,45505.00 ,71,Greed,45505
1704778200,45536.00 ,76,Extreme Greed,45536
1704864600,45566.00 ,73,Greed,45566
1704951000,45597.00 ,76,Extreme Greed,45597
1705037400,45627.00 ,71,Greed,45627
1705123800,45304.00 ,64,Greed,#N/A
1705210200,45305.00 ,60,Greed,#N/A
1705296600,45306.00 ,52,Neutral,45306
1705383000,45307.00 ,64,Greed,45307
1705469400,45308.00 ,60,Greed,45308
1705555800,45309.00 ,63,Greed,45309
1705642200,45310.00 ,51,Neutral,45310
1705728600,45311.00 ,52,Neutral,45311
1705815000,45312.00 ,56,Greed,45312
1705901400,45313.00 ,55,Greed,45313
1705987800,45314.00 ,50,Neutral,45314
1706074200,45315.00 ,48,Neutral,45315
1706160600,45316.00 ,52,Neutral,45316
1706247000,45317.00 ,49,Neutral,45317
1706333400,45318.00 ,55,Greed,#N/A
1706419800,45319.00 ,54,Neutral,45319
1706506200,45320.00 ,55,Greed,45320
1706592600,45321.00 ,61,Greed,45321
1706679000,45322.00 ,60,Greed,45322
1706765400,45293.00 ,63,Greed,45293
1706851800,45324.00 ,63,Greed,45324
1706938200,45353.00 ,60,Greed,45353
1707024600,45384.00 ,60,Greed,45384
1707111000,45414.00 ,60,Greed,#N/A
1707197400,45445.00 ,64,Greed,45445
1707283800,45475.00 ,62,Greed,45475
1707370200,45506.00 ,66,Greed,45506
1707456600,45537.00 ,72,Greed,45537
1707543000,45567.00 ,74,Greed,45567
1707629400,45598.00 ,71,Greed,45598
1707715800,45628.00 ,70,Greed,45628
1707802200,45335.00 ,79,Extreme Greed,45335
1707888600,45336.00 ,74,Greed,45336
1707975000,45337.00 ,72,Greed,45337
1708061400,45338.00 ,72,Greed,45338
1708147800,45339.00 ,76,Extreme Greed,45339
1708234200,45340.00 ,72,Greed,45340
1708320600,45341.00 ,75,Extreme Greed,45341
1708407000,45342.00 ,72,Greed,45342
1708493400,45343.00 ,78,Extreme Greed,45343
1708579800,45344.00 ,74,Greed,45344
1708666200,45345.00 ,76,Extreme Greed,45345
1708752600,45346.00 ,72,Greed,#N/A
1708839000,45347.00 ,74,Greed,45347
1708925400,45348.00 ,72,Greed,45348
1709011800,45349.00 ,79,Extreme Greed,45349
1709098200,45350.00 ,82,Extreme Greed,45350
1709184600,45351.00 ,80,Extreme Greed,45351
1709271000,45294.00 ,80,Extreme Greed,45294
1709357400,45325.00 ,80,Extreme Greed,45325
1709443800,45354.00 ,83,Extreme Greed,45354
1709530200,45385.00 ,82,Extreme Greed,45385
1709616600,45415.00 ,90,Extreme Greed,45415
1709703000,45446.00 ,75,Extreme Greed,45446
1709789400,45476.00 ,82,Extreme Greed,45476
1709875800,45507.00 ,81,Extreme Greed,45507
1709962200,45538.00 ,84,Extreme Greed,#N/A
1710048600,45568.00 ,79,Extreme Greed,45568
1710135000,45599.00 ,82,Extreme Greed,45599
1710221400,45629.00 ,81,Extreme Greed,45629
1710307800,45364.00 ,81,Extreme Greed,45364
1710394200,45365.00 ,88,Extreme Greed,45365
1710480600,45366.00 ,83,Extreme Greed,45366
1710567000,45367.00 ,81,Extreme Greed,45367
1710653400,45368.00 ,79,Extreme Greed,45368
1710739800,45369.00 ,77,Extreme Greed,45369
1710826200,45370.00 ,79,Extreme Greed,45370
1710912600,45371.00 ,74,Greed,45371
1710999000,45372.00 ,78,Extreme Greed,45372
1711085400,45373.00 ,75,Extreme Greed,#N/A
1711171800,45374.00 ,73,Greed,#N/A
1711258200,45375.00 ,74,Greed,45375
1711344600,45376.00 ,75,Extreme Greed,45376
1711431000,45377.00 ,81,Extreme Greed,45377
1711517400,45378.00 ,83,Extreme Greed,45378
1711603800,45379.00 ,80,Extreme Greed,45379
1711690200,45380.00 ,79,Extreme Greed,45380
1711776600,45381.00 ,75,Extreme Greed,45381
1711863000,45382.00 ,75,Extreme Greed,45382
1711949400,45295.00 ,79,Extreme Greed,45295
1712035800,45326.00 ,79,Extreme Greed,45326
1712122200,45355.00 ,71,Greed,45355
1712208600,45386.00 ,70,Greed,45386
1712295000,45416.00 ,79,Extreme Greed,45416
1712381400,45447.00 ,75,Extreme Greed,45447
1712467800,45477.00 ,78,Extreme Greed,45477
1712554200,45508.00 ,76,Extreme Greed,45508
1712640600,45539.00 ,80,Extreme Greed,45539
1712727000,45569.00 ,78,Extreme Greed,45569
1712813400,45600.00 ,76,Extreme Greed,45600
1712899800,45630.00 ,79,Extreme Greed,45630
1712986200,45395.00 ,72,Greed,45395
1713072600,45396.00 ,72,Greed,45396
1713159000,45397.00 ,74,Greed,45397
1713245400,45398.00 ,65,Greed,45398
1713331800,45399.00 ,67,Greed,45399
1713418200,45400.00 ,57,Greed,#N/A
1713504600,45401.00 ,66,Greed,45401
1713591000,45402.00 ,66,Greed,45402
1713677400,45403.00 ,72,Greed,#N/A
1713763800,45404.00 ,73,Greed,45404
1713850200,45405.00 ,71,Greed,45405
1713936600,45406.00 ,72,Greed,45406
1714023000,45407.00 ,72,Greed,45407
1714109400,45408.00 ,70,Greed,45408
1714195800,45409.00 ,67,Greed,45409
1714282200,45410.00 ,65,Greed,45410
1714368600,45411.00 ,67,Greed,45411
1714455000,45412.00 ,67,Greed,45412
1714541400,45296.00 ,54,Neutral,45296
1714627800,45327.00 ,43,Fear,45327
1714714200,45356.00 ,48,Neutral,45356
1714800600,45387.00 ,67,Greed,45387
1714887000,45417.00 ,69,Greed,45417
1714973400,45448.00 ,71,Greed,45448
1715059800,45478.00 ,68,Greed,45478
1715146200,45509.00 ,64,Greed,45509
1715232600,45540.00 ,55,Greed,45540
1715319000,45570.00 ,66,Greed,45570
1715405400,45601.00 ,53,Neutral,45601
1715491800,45631.00 ,56,Greed,45631
1715578200,45425.00 ,57,Greed,45425
1715664600,45426.00 ,66,Greed,45426
1715751000,45427.00 ,64,Greed,45427
1715837400,45428.00 ,70,Greed,45428
1715923800,45429.00 ,74,Greed,#N/A
1716010200,45430.00 ,73,Greed,45430
1716096600,45431.00 ,72,Greed,45431
1716183000,45432.00 ,70,Greed,45432
